,id,text,created_at,god of war,retweet_count,reply_count,like_count,quote_count,polarity
28203,1601063079818964992,ELDEN RING WINS GOTY  GAME OF THE YEAR  SUCK IT GOD OF WAR RAGNAROK FANBOYS  SONY FAN BOYS IN THE MUDDD GOW RAGNAROK LOSES LMAOOOOOO SUCK MY DICK,2022-12-09T03:55:59.000Z,1.0,0,0,0,0,-0.13333333333333333
28208,1601063079441489922,So God of War won basically everything except GOTY,2022-12-09T03:55:59.000Z,1.0,0,0,0,0,0.0
28212,1601063078891638785,GOD OF WAR WAS ROBBED,2022-12-09T03:55:58.000Z,1.0,0,0,1,0,0.0
28215,1601063078187016193,God Of War Ragnorak got robbed game was way better than anything nominated by a  ,2022-12-09T03:55:58.000Z,1.0,0,0,1,0,0.04999999999999999
28227,1601063076622893056,HOW DID GOD OF WAR RAGRANOK NOT WIN GAME OF THE YEAROh nah now I gotta make a onlyfans,2022-12-09T03:55:58.000Z,1.0,0,0,0,0,-0.4
28229,1601063075523592192,THANK GOD God of war didn t win Game Of The Year they don t need another game award,2022-12-09T03:55:58.000Z,1.0,0,0,1,0,0.0
28230,1601063075465285633,God of War won all those subcategories  but lost GOTY   that s lowkey wild AF ,2022-12-09T03:55:58.000Z,1.0,4,0,0,0,0.1
28241,1601063073615257600,ANYTHING BUT GOD OF WAR WINNING ANOTHER AWARD IS A W FOR ME PERSONALLY,2022-12-09T03:55:57.000Z,1.0,0,0,3,0,0.25
28249,1601063072567037953,This show is so predictable  God of War wins about everything lol  I was very disappointed to see Legends Arceus and Fortnite lose in their categories,2022-12-09T03:55:57.000Z,1.0,0,0,1,0,-0.018750000000000017
28268,1601063069047992321,Damn I expected God of War to win I was hoping Elden Ring would win but man am I surprised ,2022-12-09T03:55:56.000Z,1.0,0,0,0,0,0.4
28305,1601063062735564801,that was deserved for sure  tbh i m surprised god of war secured so many awards from elden ring bc tbh elden ring was the biggest game of the year,2022-12-09T03:55:55.000Z,1.0,0,1,1,0,0.17500000000000002
28310,1601063061431156741,Incredible  years after God of War won GOTY despite Red Dead Redemption sweeping the other awards  Elden Ring wins GOTY despite God of War Ragnarok sweeping otherwise ,2022-12-09T03:55:54.000Z,2.0,1,0,2,0,0.175
28327,1601063059153264642,oh wooww i thought for sure it was gonna be god of war  congrats elden ring ,2022-12-09T03:55:54.000Z,1.0,0,0,0,0,0.5
28332,1601063058117652481,Eden Ring takes it  I really thought it would be God of War but GG nevertheless,2022-12-09T03:55:54.000Z,1.0,0,0,0,0,0.2
28340,1601063056188272640,Elden Ring won GOTY over God of War      Bruh,2022-12-09T03:55:53.000Z,1.0,0,0,0,0,0.0
28342,1601063055915245568,In   Red Dead Redemption swept most of the awards leading up to Best Direction  only for the first God of War to take Direction and GOTY In   Elden Ring gives Ragnarok a taste of its own medicine ,2022-12-09T03:55:53.000Z,1.0,0,0,3,0,0.3071428571428571
28345,1601063055475240962,History repeats itself  back in Red Dead Redemption swept almost every category at the game awards and God of War took home game of the year  This year God of War Ragnarok sweeps many categories but Elden Ring is the Game of the Year winner,2022-12-09T03:55:53.000Z,2.0,0,0,1,0,-0.1285714285714286
28356,1601063053688459264,Elden Ring GOTY EZ ELDEN RING SWEEP GET SHIT ON GOD OF WAR,2022-12-09T03:55:52.000Z,1.0,0,1,2,0,-0.2
28376,1601063050307436544,ELDEN RING BEATS OUT GOD OF WAR FOR GAME OF THE YEAR   TONIGHT WAS NOT A WASTE     Also way to show the world Xenoblades superior soundtrack to GoW lol that was a mistake ,2022-12-09T03:55:52.000Z,1.0,0,0,2,0,0.3
28380,1601063049565458432,This game was overhyped af  Shouldve been God of War,2022-12-09T03:55:51.000Z,1.0,0,2,1,0,-0.4
28432,1601063038945497093,A Dark Souls clone beat God of War Ragnarok  nah fam  That s a snub xD,2022-12-09T03:55:49.000Z,1.0,0,0,0,0,-0.15
28437,1601063038131765254,I m deeply surprised God of War didn t win  but congrats to Elden Ring  I actually wanted Stray to win out of nowhere,2022-12-09T03:55:49.000Z,1.0,0,0,0,0,0.42500000000000004
28451,1601063035770089473,Prepare for the God of War fanboy cope Crisis centers better have extra staff ,2022-12-09T03:55:48.000Z,1.0,1,0,3,0,0.25
28459,1601063034755350528,They really had me thinking God of War would win it for a second lol,2022-12-09T03:55:48.000Z,1.0,0,1,1,0,0.45
28481,1601063030829109248,WOW  BEATING GOD OF WAR      ELDEN RING  ,2022-12-09T03:55:47.000Z,1.0,0,0,0,0,0.1
28491,1601063029889638402,Suck it god of war I dont care if I gotta eat the wings Elden Ring  gt  all  Also I told yall there would be no more dlc for a last gen game ,2022-12-09T03:55:47.000Z,1.0,0,0,6,0,-0.21666666666666667
28507,1601063027595321344,Elden Ring won Game of the Year  No disrespect to God of War  but Elden Ring rightfully deserved it  They dominated most of  ,2022-12-09T03:55:46.000Z,1.0,0,0,0,0,0.04999999999999999
28520,1601063025087508481,Elden ring won game of the year over god of war   ,2022-12-09T03:55:46.000Z,1.0,0,0,1,0,-0.4
28526,1601063023602733057,They Mad Max  Fury Road ed God of War,2022-12-09T03:55:45.000Z,1.0,0,0,1,0,-0.625
28538,1601063021719130112,Elden Ring over God of War wow ,2022-12-09T03:55:45.000Z,1.0,0,0,1,0,0.1
28540,1601063021409087488,I WAS SO CONVINCED GOD OF WAR HAD IT OMG ELDEN RING LET S GOOOOOOO       ,2022-12-09T03:55:45.000Z,1.0,0,0,2,0,0.0
28555,1601063018200461312,Elden Ring beat God of War  WOW,2022-12-09T03:55:44.000Z,1.0,0,0,0,0,0.1
28559,1601063017709375488,God of War Ragnarok pulled a Red Dead Redemption,2022-12-09T03:55:44.000Z,1.0,9,3,64,0,-0.1
28560,1601063017461882880,I m just grateful God of War didn t win Game of the Year because it genuinely does not deserve it,2022-12-09T03:55:44.000Z,1.0,0,6,13,0,0.26666666666666666
28565,1601063016669515778,Oh  Thank FUCK it wasn t God Of War  Sorry      Was just so damn predictable ,2022-12-09T03:55:44.000Z,1.0,0,0,0,0,-0.3666666666666667
28613,1601063008356118528,Such an insanely beautiful orchestra performance to reel in game of the year  Elden ring fans for their wish  The god of war sweep didnt happen congrats ,2022-12-09T03:55:42.000Z,1.0,0,0,0,0,0.15
28632,1601063006716456963,HOLY CRAP GOD OF WAR DIDN T GET GOTY  ,2022-12-09T03:55:41.000Z,1.0,0,0,0,0,-0.8
28633,1601063006699683840,God of War fans rn,2022-12-09T03:55:41.000Z,1.0,1,1,10,0,0.0
28663,1601063003859755008,What the fuck God of War didn t win  Fucking Ryan Johnson is running this shit  my expectations were subverted ,2022-12-09T03:55:41.000Z,1.0,0,0,0,0,-0.09999999999999999
28671,1601063002715099136,God of War winnig all those all those awards and the GOTY is Elden Ring  Wow,2022-12-09T03:55:40.000Z,1.0,0,0,1,0,0.1
28679,1601063001280643073,Damn I cant believe god of war won all those pity awards,2022-12-09T03:55:40.000Z,1.0,0,0,0,0,-0.1
28694,1601062998734688256,YOOOOOOOOOOO WHAT   Elder ring  juraba que era para God Of War,2022-12-09T03:55:39.000Z,1.0,0,5,5,0,0.0
28696,1601062997979729921,God of War has enough they said lol  Congrats FromSoft ,2022-12-09T03:55:39.000Z,1.0,0,0,0,0,0.4
28734,1601062989699829760,I knew it was going to be either be Elden Ring or God of War  Ragnarok and IT WAS,2022-12-09T03:55:37.000Z,1.0,0,1,1,0,0.0
28744,1601062988026245120,Souls fans about to ruin their crotch with this one especially after God of War won so many,2022-12-09T03:55:37.000Z,1.0,0,0,0,0,0.25
28782,1601062981231837184,God of War swept but Elden Ring got the big one ,2022-12-09T03:55:35.000Z,1.0,0,0,0,0,0.0
28802,1601062977829904384,God of War had to lose at some point lol  Shoutouts to Elden Ring  I guess since I bought the game it came out  I probably should play it now,2022-12-09T03:55:34.000Z,1.0,1,0,9,0,0.2
28803,1601062977712451584,Elden ring ganhou game of the year  gostei mas preferia god of war,2022-12-09T03:55:34.000Z,1.0,0,0,0,0,-0.4
28834,1601062972214108160,God of War deserved GOTY,2022-12-09T03:55:33.000Z,1.0,0,1,0,0,0.0
28855,1601062968329764868,god of war ragnarok shouldve won is rigged,2022-12-09T03:55:32.000Z,1.0,0,0,2,0,0.0
28859,1601062967646113793,Elden Ring has won GOTY ahead of God of War Ragnarok,2022-12-09T03:55:32.000Z,1.0,50,25,389,4,0.0
28868,1601062965490618368,I thought God of War had it but Elden Ring is still a great game  Congrats to Elden Ring and it s developers ,2022-12-09T03:55:31.000Z,1.0,0,2,2,0,0.2
28884,1601062962214510595,LETS FUCKING GOOOOOOOO ELDEN RING BABBBBYYYY FUCK GOD OF WAR,2022-12-09T03:55:31.000Z,1.0,0,0,0,0,-0.5
28892,1601062960902049794,god of war was ROBBED for goty,2022-12-09T03:55:30.000Z,1.0,0,0,3,0,0.0
28896,1601062960100937728,GAME OF THE YEAR       SUCK IT GOW R AKA GOD of WAR THE INTERACTIVE MOVIE  ,2022-12-09T03:55:30.000Z,1.0,0,0,0,0,-0.4
28899,1601062959903518720,God of War won enough awards tonight lol congrats Elden Ring on GOTY ,2022-12-09T03:55:30.000Z,1.0,0,0,0,0,0.4
28904,1601062959547314180,God of War Ragnarok Sweep at but ultimately didn t win the big award for being GOTY Elden Ring oh Elden Ring,2022-12-09T03:55:30.000Z,1.0,0,0,0,0,0.26666666666666666
28905,1601062958959919105,Rip in peace god of war sweep,2022-12-09T03:55:30.000Z,1.0,0,0,0,0,0.0
28943,1601062952274382850,God of War was robbed ,2022-12-09T03:55:28.000Z,1.0,0,1,0,0,0.0
28962,1601062949191573504,GOD OF WAR DIDNT WIN GAME OF THE YEAR           ,2022-12-09T03:55:28.000Z,1.0,0,0,1,0,0.2
28986,1601062945055600640,Well deserved win for Elden Ring after God of War kept sweeping up everything ,2022-12-09T03:55:27.000Z,1.0,0,0,0,0,0.8
29008,1601062942128369664,God of War Ragnorok got Robbed Fair Play to Elden Ring,2022-12-09T03:55:26.000Z,1.0,0,0,0,0,0.7
29022,1601062939280408577,God of war gets snubbed again  Elden Ring is a really good one to lose to though,2022-12-09T03:55:25.000Z,1.0,0,0,0,0,0.7
29027,1601062938340564993,That s surprising  I just knew God of War was gonna win ,2022-12-09T03:55:25.000Z,1.0,0,0,0,0,0.75
29029,1601062938122637312,Holy shit  I was sure God of War was winning GOTY  gg Elden Ring ,2022-12-09T03:55:25.000Z,1.0,0,0,0,0,0.26666666666666666
29043,1601062935769780226,I m glad it wasn t God of War,2022-12-09T03:55:24.000Z,1.0,0,0,0,0,0.5
29044,1601062935744245760,God of War should ve won that  easily ,2022-12-09T03:55:24.000Z,1.0,0,0,0,0,0.43333333333333335
29065,1601062931927486464,Elden Ring are you fkn kidding me   After all the awards God of War won What a joke   ,2022-12-09T03:55:23.000Z,1.0,0,0,0,0,0.0
29076,1601062929532526593,Bruh fucking won holy shit well deserved  So glad they actually won over God of war ,2022-12-09T03:55:23.000Z,1.0,0,0,0,0,-0.07500000000000001
29104,1601062925321482240,See Elden Ring fans  I told you you d get the game of the year award  And here y all go crying all night long about God of War Ragnarok getting all of these lesser awards LOLNow hopefully y all can be happy for once tonight LOL,2022-12-09T03:55:22.000Z,1.0,0,0,0,0,0.15833333333333333
29121,1601062921232338944,God of War blew a  1 lead,2022-12-09T03:55:21.000Z,1.0,1,0,4,0,0.0
29145,1601062917784604672,GET FUCKED SONY  GET FUCKED GOD OF WAR,2022-12-09T03:55:20.000Z,1.0,0,0,1,0,-0.6
29147,1601062917683654657,ELDEN RING WON GOTY AND HONESTLY  WElden Ring God Of War,2022-12-09T03:55:20.000Z,1.0,4,3,17,0,0.6
29152,1601062916987707392,LMAO god of war got all those awards and elden ring won GOTY in the end,2022-12-09T03:55:20.000Z,1.0,0,0,1,0,0.6
29153,1601062916949958658,So so deserved from what I ve seen and watched    The obvious choice with God of War,2022-12-09T03:55:20.000Z,1.0,0,0,0,0,0.0
29170,1601062913732620288,as much as I d have been fine with God Of War winning YES YES YES YES YES YES    ,2022-12-09T03:55:19.000Z,1.0,0,0,2,0,0.37222222222222223
29172,1601062913455796224,Elden Ring wins Game of the Year    Congrats to it    While it s not my Game of the year  I get why it won this year    I would ve given it to God of War Ragnarok   ,2022-12-09T03:55:19.000Z,1.0,0,0,1,0,-0.16666666666666666
29181,1601062912356851712,Damn  was hoping for God Of War to win because I personally dont see the appeal of the souls games but Im glad people love the games  Happy for the FromSoft team  Congratulations on getting GOTY,2022-12-09T03:55:19.000Z,1.0,0,0,2,0,0.52
29200,1601062908527448064,Well deserved win for From Software with Elden Ring  even if God of War is my personal pick,2022-12-09T03:55:18.000Z,1.0,0,0,0,0,0.4
29213,1601062905897963520,ELDEN RING BABYFuck you sony fuckers GotyGod of warelden ring,2022-12-09T03:55:17.000Z,1.0,0,0,0,0,0.0
29214,1601062905516285952,Game of the Year  Elden RingHOLY SHIT  The managed to beat out God of War  that s a huge surprise  Congratulations ,2022-12-09T03:55:17.000Z,1.0,0,1,1,1,-0.06666666666666667
29215,1601062905511743488,Damnnnnn i think God of War deserved it,2022-12-09T03:55:17.000Z,1.0,0,0,1,0,0.0
29224,1601062904362827776,God of War  Ragnarok is an amazing game and I would definitely tell everyone it is a MUST BUY and it gets an A grade video game experience from me  That saidin terms of Game of the Year  I agree that Elden Ring  A   deserved it ,2022-12-09T03:55:17.000Z,1.0,0,1,1,0,-0.12
29242,1601062901636550657,GOD OF WAR GOT ROBBED,2022-12-09T03:55:16.000Z,1.0,0,0,4,0,0.0
29244,1601062901598806022,The Game Awards experience is always wonderful  these emotions every year is something unique for me  Seeing all this love for the gaming community  it makes me feel even more proud to be a gamer God Of War Ragnark  you will always be my GOTY of  ,2022-12-09T03:55:16.000Z,1.0,6,4,50,0,0.4625000000000001
29250,1601062900554035200,GET SHIT ON GOD OF WAR FANS LOL    ,2022-12-09T03:55:16.000Z,1.0,0,0,1,0,0.30000000000000004
29306,1601062888889757696,Yooo  God of War didn t get GOTY   W,2022-12-09T03:55:13.000Z,1.0,0,0,0,0,0.0
29316,1601062886788300800,Sorry God of War  can t win them all ,2022-12-09T03:55:13.000Z,1.0,0,0,0,0,0.15000000000000002
29317,1601062886436003840,god of war and elden ring this year,2022-12-09T03:55:13.000Z,1.0,4,0,36,1,0.0
29335,1601062882812141569,honestly  I am shocked that it isn t God of War Ragnarok,2022-12-09T03:55:12.000Z,1.0,0,0,0,0,-0.7
29340,1601062882363736065,HUH ELDEN RING    WITH HOW TONIGHT WAS GOING I THOUGHT IT WOULD BE GOD OF WARHOLY SHIT,2022-12-09T03:55:12.000Z,1.0,0,0,0,0,-0.2
29347,1601062881533255680,ELDENRING  lmao i was so sure its gonna be god of war hahah,2022-12-09T03:55:11.000Z,1.0,0,0,0,0,0.55
29350,1601062880862167041,Bullshit  God of War shouldve won,2022-12-09T03:55:11.000Z,1.0,0,0,0,0,0.0
29372,1601062876953075712,God of War Ragnarok sweeps and Elden Ring wins GOTY  Everyone wins here imo  Both are masterpieces,2022-12-09T03:55:10.000Z,1.0,0,0,1,0,0.3
29388,1601062873438236673,YESSSSSSS GOD OF WAR SUCKS,2022-12-09T03:55:09.000Z,1.0,0,0,0,0,-0.3
29389,1601062873354350595,AND THE GAME OF THE YEAR IS  Elden Ring  Wow  I thought God of War had that one in the bag  Not sure how to feel either way congrats  ,2022-12-09T03:55:09.000Z,1.0,0,0,0,0,-0.18333333333333335
29395,1601062871064281088,As a God of War fan  I say that deserves the win ,2022-12-09T03:55:09.000Z,1.0,1,0,1,0,0.8
29438,1601062863237365761,EAT SHIT GOD OF WAR,2022-12-09T03:55:07.000Z,1.0,0,0,1,0,-0.2
29447,1601062861798707204,DID Y ALL NOT PLAY GOD OF WAR  ,2022-12-09T03:55:07.000Z,1.0,0,0,0,0,0.0
29459,1601062857931902976,Bummed that God of War didnt fully clean sweep  HOWEVER Elden Ring very much deserves GOTY just as much Congrats on the W Elden Ring Fans ,2022-12-09T03:55:06.000Z,1.0,0,0,20,0,0.27555555555555555
29466,1601062856249683969,I m surprised it wasn t God Of War Ragnarok  good job Elden Ring ,2022-12-09T03:55:05.000Z,1.0,0,0,0,0,0.39999999999999997
29487,1601062849748443136,Yo we were all so sure it was God of War  ,2022-12-09T03:55:04.000Z,1.0,0,0,0,0,0.5
29526,1601062841485692928,Elden Ring wins Game of the year     God of war Ragnarok,2022-12-09T03:55:02.000Z,1.0,0,0,0,0,-0.05000000000000002
29528,1601062840906895360,Aww shit elden ring beat god of war    ,2022-12-09T03:55:02.000Z,1.0,1,0,1,0,0.04999999999999999
29553,1601062836339638272,Absolutely rigged how God Of War isn t game of the year,2022-12-09T03:55:01.000Z,1.0,0,0,0,0,-0.1
29577,1601062830736044032,ITS NOT GOD OF WAR OMG,2022-12-09T03:54:59.000Z,1.0,0,3,3,0,0.0
29578,1601062830555336704,God of War,2022-12-09T03:54:59.000Z,1.0,0,0,0,0,0.0
29582,1601062830072946689,God of War robbed,2022-12-09T03:54:59.000Z,1.0,0,0,1,0,0.0
29610,1601062823752306688,ELDEN RING WITH THE SWERVE  Wins Game of the Year over God of War  Ragnarok ,2022-12-09T03:54:58.000Z,1.0,0,0,0,0,-0.05000000000000002
29617,1601062822221295618,Elden Ring tirou a vitoria de God of War aaaaaaaa GOTY SIM,2022-12-09T03:54:57.000Z,1.0,0,0,0,0,0.0
29644,1601062817729478656,F por los que apostaron al God of War,2022-12-09T03:54:56.000Z,1.0,0,0,0,0,0.0
29655,1601062815422304256,ELDEN FUCKING RING SUCK IT GOD OF WAR ,2022-12-09T03:54:56.000Z,1.0,0,0,0,0,-0.6
29662,1601062813300326405,NOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOON GOD OF WAR,2022-12-09T03:54:55.000Z,1.0,0,0,2,0,0.0
29690,1601062806018699264,AYO      GOD OF WAR DIDNT WIN    Well color me surprised Either way  congrats Elden Ring ,2022-12-09T03:54:53.000Z,1.0,0,0,3,0,0.45
29703,1601062802785177600,Yassss  Elden Ring  Was so worried God of War was going to just beat it  So deserved  I poured a hundred hours into that and enjoyed every minute,2022-12-09T03:54:53.000Z,1.0,0,0,0,0,0.5
